Principal components ,(118),

ARVIND,DISHTV,HINDZINC,IOC,WIPRO,ACC,ADANIPORTS,ABIRLANUVO,ALBK,AMBUJACEM,ANDHRABANK,APOLLOTYRE,ASHOKLEY,ASIANPAINT,AUROPHARMA,AXISBANK,BAJAJ-AUTO,BANKBARODA,BANKINDIA,BATAINDIA,BHARATFORG,BHEL,BPCL,BHARTIARTL,BIOCON,CESC,CAIRN,CANBK,CENTURYTEX,CIPLA,COLPAL,CROMPGREAV,DLF,DABUR,DIVISLAB,DRREDDY,EXIDEIND,FEDERALBNK,GAIL,GMRINFRA,GODREJIND,GRASIM,HCLTECH,HDFCBANK,HAVELLS,HEROMOTOCO,HEXAWARE,HINDALCO,HINDPETRO,HINDUNILVR,HDIL,HDFC,ICICIBANK,IDBI,IDFC,IFCI,ITC,IDEA,INDIACEM,IBREALEST,IOB,IGL,INDUSINDBK,INFY,JSWSTEEL,JPASSOCIAT,JPPOWER,JINDALSTEL,KTKBANK,KOTAKBANK,LICHSGFIN,LUPIN,MRF,M&M,MARUTI,MCLEODRUSS,NMDC,NTPC,ONGC,OFSS,ORIENTBANK,PTC,PETRONET,PFC,POWERGRID,PNB,RANBAXY,RCOM,RELIANCE,RELINFRA,RPOWER,RECLTD,SSLT,SRTRANSFIN,SIEMENS,SBIN,SAIL,SUNPHARMA,SUNTV,SYNDIBANK,TATACHEM,TATACOMM,TCS,TATAGLOBAL,TATAMOTORS,TATAPOWER,TATASTEEL,TECHM,TITAN,UCOBANK,ULTRACEMCO,UNIONBANK,UNITECH,UPL,MCDOWELL-N,VOLTAS,YESBANK,ZEEL,
0.0947053848749,0.101335886584,0.119140200147,0.0692713654651,0.113308810386,0.102223085331,0.104277225907,0.085665115906,0.111643495619,0.101800855716,0.105076990015,0.116687160145,0.10799293032,0.109471778199,0.0945269240952,0.119249741344,0.116891421592,0.120742966151,0.0743888653044,0.0838053576327,0.114149668489,-0.00364653014954,0.113504622291,-0.0179568591954,0.103687560311,0.0438565086656,0.119202975528,0.10893632409,0.046957139765,0.111522133514,0.102504223074,0.0542062196181,-0.00557802749639,0.118464393183,0.0877999639526,0.122408664534,0.12290533682,0.118182271007,0.0964507321132,-0.0527945808082,0.107930819492,0.0758206236476,0.118319875833,0.113107816724,0.108486350277,0.103950560964,0.0805669565703,0.0912054360756,0.0511167089846,0.0683407553918,-0.0131668448798,0.122672700456,0.12059219315,0.0862198268943,0.0941006878264,0.0487971151328,0.0977552024405,0.0698554113691,-0.0519084178594,-0.0375799981979,0.071387066861,0.0920480458562,0.114782954623,0.109253647188,0.0839685915751,0.00134047001536,-0.0129493568548,0.0747756512271,0.0680537812419,0.112069765552,0.12030190744,0.113278602498,0.111456370316,0.121721553607,0.0848326304258,0.112426624706,-0.0180192387218,-0.0364015092434,0.0922326047207,0.114276864029,0.104483666244,0.0211304843406,0.0997335534513,0.0516487779804,0.051496765586,0.100353182721,0.119115218391,-0.0762380545625,0.0190935805034,-0.022089703479,-0.0150829409522,0.0926902078125,0.0495340794877,0.120670416154,0.112582360131,0.105361174257,0.00870134128991,0.0970365806635,0.0935144951421,0.118709266332,0.121410592233,-0.100455884417,0.11532967091,0.105587483797,0.117837343596,0.0545198082339,0.0787457261857,0.0721913738172,0.105412631184,0.105708514732,0.0952974328904,0.0767032299013,-0.0189359758763,0.046650620198,0.0670146008738,0.0671379824335,0.120936254548,0.10772845979,
0.0918426122654,0.0620637217685,0.0187900149079,-0.118743404458,-0.0423586472437,0.0848382161776,-0.0488495125758,-0.0119859165825,-0.0472502208713,0.0885332428694,-0.0743355805124,0.0357051896315,-0.0646517538393,0.0834117117754,-0.0973024150676,-0.0511984873666,0.0643864747609,-0.00868781039187,-0.108617568956,0.121718479978,-0.0420696041374,-0.164221657171,0.0165999108207,-0.023721475184,-0.0655771885561,-0.13427192991,0.00731437618763,-0.0467309895698,-0.130684705645,0.00725939448701,0.0923186675158,-0.140045287876,-0.140590594196,0.0532496777769,0.0899002872481,0.0419878347147,-0.0133739533559,0.0511924111594,-0.0859757962132,-0.144748126118,0.0520381326368,0.0314777104517,0.0506753632236,0.0719448876113,0.0800920155454,0.0112886022765,0.112741483174,-0.087461773423,-0.11448922699,0.123719142102,-0.153379396881,0.0368172061525,-0.0373306996093,-0.111343867244,-0.0963898762145,-0.146851608126,0.103744675248,0.0814230014597,-0.114572144177,-0.146774986263,-0.100876018534,0.0204917770551,0.0728435000031,-0.0485383567452,-0.118453176904,-0.139422879646,-0.143390196762,-0.117249017358,-0.0990240674027,0.0597367800729,0.0361669515945,0.0759524730223,0.0518319226475,0.0404596561958,-0.0751541793291,0.0306942391531,-0.132631489303,-0.146937413268,-0.0880851859507,0.0264162607908,-0.0717943621606,-0.155268178323,0.0890684849437,-0.140113709929,0.0112342842549,-0.0831485782165,-0.0110409262746,-0.112724632791,-0.150023788672,-0.149995084098,-0.152402347564,-0.102413754543,-0.134673578408,-0.0186939571358,-0.0130401061332,-0.0806544408055,-0.160500582297,0.1059047477,-0.0921639448308,-0.0137452047042,-0.0315855182244,-0.0585726323836,0.0662129579444,0.0274382827492,0.0449235499978,-0.142891188399,-0.114800827667,-0.050909784259,0.0914597679121,-0.0487784312304,0.0867820218016,-0.118940806485,-0.153014999261,-0.138926064079,-0.0710612255906,-0.13683773103,0.0347939131074,0.0168934238314,
0.0406232307137,0.0439091566118,0.0246836260116,0.0765344364382,0.0340130715403,-0.0752204427161,0.0765340837796,-0.155689348446,0.130843590262,-0.0683451736706,0.0992464025284,-0.053219624709,0.0394396625885,-0.0257886162841,0.0146004297472,0.0193392839254,0.00944301067582,0.105758764391,0.0984367153622,-0.0415649185891,0.0734357977885,0.0318926329541,-0.029510120561,0.0819884332377,0.114887868907,-0.114154657436,0.0181379403007,0.128786668258,-0.165019441574,-0.105969073095,-0.069313183408,0.0957827567455,-0.142320055332,-0.0258097518943,-0.122605846943,0.0317187351529,0.0606632877056,0.0184819801053,0.106751563242,-0.0777975754001,-0.126548595415,-0.216588485798,-0.044788705054,-0.0611084578288,-0.0477488664913,-0.019393885784,-0.044526065114,0.131242079457,0.0589936169488,-0.11840688638,-0.108531986149,-0.0211621243772,-0.0225094361767,0.0619330321505,-0.100269661716,0.00300507086789,-0.058033741345,-0.0625801221864,-0.149937969916,-0.0917169091583,0.149952986592,0.182487870671,-0.0225825974478,0.0951000340699,-0.015686105439,-0.180041486175,-0.130193287296,0.0505204973178,-0.099260986915,-0.100325435538,-0.0194941022478,-0.00527875046048,-0.0959419753906,-0.00568173893866,-0.167858984835,-0.100087080531,-0.0884061205192,-0.0679289898202,-0.049346433873,-0.125366141227,0.0861035468139,-0.0144875396176,0.0456123935328,-0.0010214623819,-0.264006258244,0.124149529833,0.0254965785762,-0.0917568619794,-0.066282294608,-0.121988493247,-0.0655489238336,-0.00951833465677,-0.00101962077402,0.0779980624762,0.111125813405,0.0425932625704,-0.0178549659606,-0.0441240323177,0.0197176551139,0.0248901085158,0.0546752880475,-0.10646458775,0.0263972923325,-0.14057809013,-0.00437606549167,-0.0308796218525,0.0458844384297,-0.226268999818,0.0206466016398,0.126779597262,-0.136174090877,0.0949243275355,-0.110200277277,0.0158545288862,-0.112725221724,0.0328809980667,-0.0694054572944,-0.145556637348,
-0.174728314547,-0.159488873501,-0.0818600385084,0.0224894534705,-0.0519477789139,-0.0570412845856,-0.108467803224,-0.264932653858,0.0130938147207,0.00743224502846,0.0200927381836,0.0507916962744,0.0594414821135,0.0255109068534,0.0867086690933,0.0276030448129,-0.00452664863776,-0.0116258373765,-0.032663795006,-0.0434398906911,-0.0300720565506,-0.0312780595866,0.0476112304141,-0.429760504709,-0.0692984776172,0.0623524303818,-0.0346537882594,0.0337539877266,-0.00335039830669,0.0780881591955,0.0124572875056,0.0526953694793,-0.114297355138,0.0409813273143,0.0984637859071,0.00758527038206,-0.00943164592222,-0.00407437526664,-0.0354613453222,-0.0422301652068,-0.0279129989903,-0.125316501149,0.0117840986771,0.0160499324308,0.0510843596785,-0.136266181914,-0.0902566548911,-0.0141188671558,0.0391208431805,0.026997045183,-0.0469954271008,-0.0379670098965,-0.00837065570836,-0.0379715544439,0.0759046977191,-0.0109206428429,0.018154060356,-0.255270953455,0.00846320312281,-0.0822763805757,-0.0805533151751,-0.162887896438,0.0313371802822,-0.0394054451084,0.0749327151224,-0.0658791900536,-0.121746274754,-0.104521920766,0.12138573237,-0.0507708798518,-0.0168897779736,0.0294032001419,0.0808775510405,-0.0324951803795,-0.0398134343641,-0.0134407619763,-0.17873154491,-0.0548295090605,-0.0620945637684,0.0367540895832,0.106354285881,0.124512068787,-0.151290858672,0.16983990069,-0.120289610538,-0.0284536728584,0.00858561920003,-0.0813739356766,-0.0626070952012,-0.00756490919199,0.00451090920306,0.13510989053,0.0117327289528,0.0667304058742,-0.141287042139,0.0663100198615,0.0144363844114,0.0233765928127,0.167590910029,0.0151363789663,-0.0455648222999,-0.00330983910629,-0.0234442854014,0.155796459318,0.0512394697603,-0.0728320454844,-0.0894171296989,-0.0897091197404,-0.0106494393988,0.100535146826,0.0491350369444,0.0464644369639,-0.0202231933573,-0.0844975901712,0.218877242781,0.0600958867859,0.0482588077866,0.12012143406,
0.0375808120249,0.106340802149,-0.167248475656,0.133852208833,-0.186629365166,-0.024936030869,0.0271798471093,0.0915554915465,0.0365782776639,0.0477015945867,0.0674205900912,-0.0775375328175,-0.0321165905788,0.0261833642645,-0.0156827779187,0.0451018098626,0.0357420638141,0.0431289146734,0.102243412806,0.00579942150011,-0.0724316434809,-0.0325635843495,0.10298438412,0.304246259519,0.0137908564328,-0.0598319710366,-0.0816031341425,0.0505989279984,-0.0184068381783,-0.0874781655815,0.0356405222451,-0.0593463910983,0.0759619032374,-0.0140411386976,0.00581947798095,-0.0440306960064,-0.0185808942058,0.106297450828,-0.088800336916,0.0145375598721,0.0826740566151,-0.101305687529,-0.0412062837598,0.0447194425884,-0.00172826235631,-0.131849013368,-0.0960457960277,-0.0984896624762,0.19900935809,0.0544961596662,-0.0541183533185,0.0625500999516,0.0575549052406,0.0341717100577,0.0432061696236,0.0458234357198,0.0424379790073,0.216964562965,0.0632103945768,0.0759799589113,0.078340011221,0.00478546012714,0.0426628822903,-0.128641997389,-0.104033842227,-0.0380568141608,-0.0078508969112,-0.182061217068,0.253321886307,0.0207124461967,0.0256241186729,-0.0288513998603,0.0119625964111,0.0175516841799,-0.0325495497861,-0.0998814029804,-0.144359166024,-0.0460925385649,0.0918642258764,-0.108075872856,0.0922709674443,0.0260318763851,0.0319324128626,0.0508900996996,-0.0132614804077,-0.00517327739993,-0.105887156135,0.164594248258,-0.0248243731959,0.0197281407149,0.0751022145868,0.0340604076743,-0.24946842826,0.0545206839882,-0.0934647000665,0.0865309482965,-0.135182144024,0.0226380379628,0.0263265543257,0.165022089883,-0.0044240166892,0.19660365743,-0.0756987598603,0.0895657461956,-0.0154211278985,-0.0784296176902,-0.155776988456,-0.125023197212,0.0706674434078,0.108504429016,-0.013041089575,0.0702307530863,0.0631886380872,0.0868107800064,0.130342789425,-0.0156360933563,0.0297362301725,0.018076625102,
-0.0661055021402,-0.138109856497,-0.0999155612791,0.114875633399,0.0253248590314,0.0141903609668,0.0435180419453,-0.122500183144,0.0229178090636,-0.00975616476102,0.0822277713086,0.146032949014,0.206358439098,0.0239424007413,-0.207689393972,-0.0324135124835,0.0356783412339,-0.0301427477566,0.00332274122512,0.0897813892169,0.149137312149,-0.0197913771274,0.16227278427,-0.120471547982,-0.0978734419432,0.0498269774249,0.114306876743,-0.071785392349,0.0122556023133,-0.13430505432,0.00645936702379,-0.0314947483775,0.036278899483,0.0209043782033,0.0407354570509,0.0150372175263,0.0354785508005,-0.00568575556538,-0.00748558590141,0.0757487882678,0.0463294208048,-0.158189418198,-0.0996820698635,-0.00457488626423,0.0903958338392,0.264779857267,0.162603584322,-0.12370730107,0.196832673469,0.011869104017,-0.0070777065676,-0.0411480607931,-0.145128541692,-0.116499228457,0.0358291660005,0.0874708512944,-0.00371303599978,0.0205526098445,0.0414521550651,-0.00757606830346,-0.088094894011,0.0334590262593,0.00381452479977,-0.0043588613079,0.0240516149168,-0.00251937797867,0.0957052830903,0.019723425417,-0.0896974482469,0.0594283944977,0.17097092691,0.0468336816118,0.136020533163,-0.0681810578357,-0.0642754132532,-0.0551130598999,-0.114296589848,0.0163500861965,0.158398394918,-0.00543567545993,-0.0335485537878,-0.0733644345424,0.014776615736,0.0809588071556,0.0747104747677,0.0254019032795,0.00358721638073,0.0527892051792,-0.102577997225,0.137667991133,0.128596920486,0.0964656659943,-0.0228526565131,-0.0820097888547,0.0210395371361,0.0111662043944,-0.00110843120838,-0.030980196696,-0.109957702974,-0.115456027704,0.0642443299333,0.00258689790525,-0.0235182391395,0.000805598775466,0.00157846074948,-0.0697830759417,-0.0978638351762,-0.132107921553,-0.0313078918864,0.0283448680692,-0.0339696902724,-0.0790128743654,0.0766054546895,0.155417969776,-0.332975740243,0.0482007453596,-0.000744885605512,-0.102149644551,
0.0261862998498,0.0642196250947,-0.0223105581386,0.174002579785,-0.0922002087783,-0.105951416581,0.193537361089,0.0945924102665,-0.0685043952982,-0.043216107294,-0.0356827330163,-0.0250821060877,0.0734995894852,0.063466810294,0.002040392506,0.0270909575441,0.0519159097548,-0.0491400836816,-0.233129761416,0.00582033882716,-0.124016999501,0.0780324413121,0.0599296069723,-9.61479531699e-05,0.118081721743,0.134376137633,-0.177918106927,-0.150990580928,0.0781842148552,0.06451431779,0.0446607931953,-0.0374766651662,-0.0270274059933,0.0981529890087,0.0968813928856,-0.0219467739828,0.0223511794077,-0.0655513327337,0.116732837465,-0.0324221385778,-0.0406268761651,-0.138886250133,-0.0374365572573,-0.00644225445697,-0.0732181431373,0.191916338576,-0.140852541177,-0.115260819446,0.185724537663,-0.0579760124465,0.0428766004099,-0.0208113844834,-0.0714337518074,-0.11682927001,-0.00684517066123,-0.144895077626,0.00117070775951,0.123578750502,-0.211129061229,-0.0452428403986,-0.147132612528,0.22803185074,-0.0171148992049,-0.0533991602309,0.0392313577595,-0.00454874654788,0.0143089528381,-0.00475419278272,0.0902012712245,-0.0593843147743,0.00097780464112,0.00897141005004,-0.0223624429737,0.0874546270203,-0.0501484540977,0.0593066267419,0.0215876557809,0.0166679206086,0.00262664492779,0.00262813764443,0.0704042202567,0.0546540552808,0.0360134925638,-0.0267006542732,-0.108685487046,0.0250558216169,0.0623503092461,-0.0667784955848,-0.0280934243256,-0.0169259838532,-0.144046841604,0.0232090348635,0.121011612351,0.00269944706608,0.0335383338489,-0.14873145342,0.0524771133875,-0.0467010807568,-0.00722632240302,-0.0868367441423,0.034871772242,-0.162276538897,-0.0783353374611,0.0063860641392,-0.213125328575,-0.0326484657564,-0.0924325593892,0.0509748200908,-0.0130038390842,-0.165902315207,-0.0449747697204,-0.0198306214324,0.0233553492677,0.121129879021,0.225278084433,-0.0264466081526,0.0203506067753,0.135691962268,
-0.0184642015877,0.144449014733,-0.0011266869141,0.113113884365,-0.0566025027018,-0.128485988343,-0.213254994064,-0.0328637565446,-0.0240896884441,-0.115462318425,0.0435503229014,0.00583884976732,-0.11444132827,0.0527293805386,0.0275757718583,-0.070905073863,-0.0953626599081,-0.077920589321,0.108408198256,0.0612930493576,0.106392402463,-0.0215053720594,0.270596727926,-0.0267373530999,-0.00904721584757,0.105091256716,-0.0947701251475,-0.0542684069611,-0.0279546429171,-0.0941898474548,-0.00434867239629,-0.00202786782381,0.0714775385013,0.0593255870269,0.0806703053363,-0.0546586020032,0.0917307103925,-0.0222915318763,-0.00510218798891,-0.0330226873449,0.125496107074,-0.131438341561,0.0530836088094,0.00454186621783,-0.0492700850361,-0.144565232315,0.110358615444,-0.0188377418533,0.318648595808,0.0547977000683,0.114715004591,-0.0203515613334,0.0429285690553,0.0566846228875,-0.0637035677342,0.0473865357625,0.0504372014841,-0.199102976084,-0.230389235932,0.125028203607,0.201750559234,-0.10152494157,-0.0334468385681,-0.119397543957,-0.0716965034607,-0.0399145595355,-0.0702964646098,-0.00484851049951,-0.100201440142,0.0245514762297,-0.0157406229485,0.00585021124671,-0.00249992904322,-0.0391765228183,0.0737943239258,0.21420112405,0.165200137358,0.00169356755788,0.0654697680629,0.0607067576732,-0.0483082214759,0.0205649337378,-0.0469418638264,-0.0929919907898,0.0114746044398,-0.0453436977961,0.172257699244,-0.0925559623657,-0.11969787938,-0.0549428524219,-0.124679115762,-0.0919118156902,-0.0212652452095,-0.0230781767526,-0.0181552990692,0.0787262621203,-0.0476554595049,-0.00929820368309,-0.133529200074,0.0520846093748,-0.0183020587106,0.0509114685197,0.0227152161979,-0.0469213261357,-0.0439455277236,0.0614137490056,0.0367256684839,0.191916953265,0.00357821112099,0.0239329338528,-0.0761088700011,-0.0397539024988,-0.0124588164281,-0.0872529783623,-0.0466559605326,0.0456279279183,-0.00223510946724,-0.0200553685938,
0.0940493810565,-0.260520161335,-0.00206113015091,0.0366474744464,0.167252079491,-0.0782309909502,-0.103354266162,0.230410015087,0.0589203527139,-0.127580567212,0.00979820211584,-0.0261571981565,0.122909296757,0.0063703755285,0.0274615631859,0.0342276752476,0.0480954245717,-0.0179422469142,0.138326126654,-0.0706677591505,-0.0413519564614,-0.0768464743141,0.0564314701181,0.0360507324391,-0.126191528825,-0.0562251161952,-0.00073656766761,0.0440792791306,-5.2993091622e-05,0.00976759657528,0.0738698095022,-0.101577163979,0.0819520268483,-0.0929300071647,-0.210094350805,0.0437126561376,-0.122475374911,-0.0678349242048,-0.128577135689,-0.0508350235967,0.121064904069,-0.114008521203,0.0360624575917,-0.0621386579122,0.00978557269337,0.0274937735712,-0.0273094188729,-0.0524816744181,-0.0781024445805,-0.0814304260996,0.0469903964835,-0.0304741920777,-0.0784886535188,-1.7726213774e-05,0.00870330314016,-0.0112984419215,-0.0219679817624,0.132193304493,-0.122549271663,0.0748435318566,0.00182942434497,-0.0550210629321,0.0483568985018,0.0757214265125,-0.00203391940423,0.0323691313942,0.0347437687926,0.164351917524,0.00112376611991,0.0285338557632,0.069800233904,-0.0363182168129,0.166721303291,-0.0376454092178,0.256863401723,0.0477018912504,-0.0997486234899,-0.161697004615,-0.0157680933116,0.0794481259258,-0.0162747775793,-0.0510925865408,-0.0737730855795,-0.0269975444181,-0.406112919433,0.0183299569445,-0.0947783452199,-0.0289993865619,-0.132178191153,-0.00145352574591,-0.081212450745,0.0273814820555,0.049612706325,-0.0372504685042,-0.0943964044584,0.0299176382079,-0.0292121818789,-0.0553263130991,0.0189461065713,0.0565906266965,0.0518111661863,-0.0515623648785,-0.0201510348036,-0.0600159291323,0.10970611693,-0.00854041702182,-0.0271889144896,0.0865067186256,-0.0454327394125,-0.0965006869889,-0.056718359251,0.0446003683132,0.093573013564,-0.0684487177304,0.0446516333338,-0.109210146022,0.143995370264,0.0257503449027,
0.00194833364922,-0.0443859737895,0.0264949318926,-0.0902167711267,-0.0641938129629,-0.0755175129513,0.215382898546,0.153038131271,0.101630663599,-0.102110483534,0.133263609687,0.179426865473,-0.0275553513768,0.0676622003245,-0.0847368504015,0.142755718203,-0.0658065789469,0.0679141089744,0.0680645345915,0.0799228357926,-0.104893262485,0.0374679289775,0.0226664051313,0.0414546977458,-0.163914756112,0.0759983312869,-0.0564817856547,-0.037146625561,0.086859552563,-0.230867256959,0.00724308151225,0.00128320685409,-0.16975598479,0.0329807067662,0.0867233393535,-0.0938739387747,0.0245826948174,0.0692462820018,-0.159999410634,0.0235349216375,0.0184055488835,-0.0754042593358,0.0192878579856,0.0517536516959,0.063832816,0.00841570078787,0.00184400985143,-0.0296915028357,-0.0586464797277,-0.15957714424,0.0485285704447,-0.101618402484,0.0566123596728,-0.0339453288222,-0.0238411139994,0.0783719131621,-0.00970602552597,0.00810065170773,0.10714640041,-0.053936175167,0.0621932661819,-0.102606376215,0.0474391331865,-0.19889603395,0.0709967918581,0.0114377033146,0.0386386916967,-0.00571225591884,0.0604532282446,-0.0216658448245,0.0361756458504,-0.0303918400236,0.0783336309079,-0.141530969104,-0.122537278758,0.132947219989,0.00256962004461,-0.0586598111628,-0.340212358579,-0.00977603292485,0.0845994356756,0.0216220292853,-0.0743096245555,-0.103366495331,0.161313294118,0.0334324536158,-0.0735276441369,-0.0218552551793,-0.087144077628,0.0254907509,0.0614164514346,-0.104870581293,0.15859720333,0.00281772205533,0.171365786161,0.02234052644,0.0975556240405,-0.0192107949985,-0.0887686838936,0.068339537089,0.018615593763,-0.0965966734997,-0.0932677430224,-0.0127989562921,-0.0164954244632,0.048219759195,0.11883684134,-0.0704692483372,0.0977960922533,0.00198051652344,-0.00117872157237,0.172212728436,-0.0844242524437,-0.11496754583,0.0223810352523,-0.0599314513727,0.0733606475856,0.0111576706628,
