Principal components ,-118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARVIND,DISHTV,HINDZINC,IOC,WIPRO,ACC,ADANIPORTS,ABIRLANUVO,ALBK,AMBUJACEM,ANDHRABANK,APOLLOTYRE,ASHOKLEY,ASIANPAINT,AUROPHARMA,AXISBANK,BAJAJ-AUTO,BANKBARODA,BANKINDIA,BATAINDIA,BHARATFORG,BHEL,BPCL,BHARTIARTL,BIOCON,CESC,CAIRN,CANBK,CENTURYTEX,CIPLA,COLPAL,CROMPGREAV,DLF,DABUR,DIVISLAB,DRREDDY,EXIDEIND,FEDERALBNK,GAIL,GMRINFRA,GODREJIND,GRASIM,HCLTECH,HDFCBANK,HAVELLS,HEROMOTOCO,HEXAWARE,HINDALCO,HINDPETRO,HINDUNILVR,HDIL,HDFC,ICICIBANK,IDBI,IDFC,IFCI,ITC,IDEA,INDIACEM,IBREALEST,IOB,IGL,INDUSINDBK,INFY,JSWSTEEL,JPASSOCIAT,JPPOWER,JINDALSTEL,KTKBANK,KOTAKBANK,LICHSGFIN,LUPIN,MRF,M&M,MARUTI,MCLEODRUSS,NMDC,NTPC,ONGC,OFSS,ORIENTBANK,PTC,PETRONET,PFC,POWERGRID,PNB,RANBAXY,RCOM,RELIANCE,RELINFRA,RPOWER,RECLTD,SSLT,SRTRANSFIN,SIEMENS,SBIN,SAIL,SUNPHARMA,SUNTV,SYNDIBANK,TATACHEM,TATACOMM,TCS,TATAGLOBAL,TATAMOTORS,TATAPOWER,TATASTEEL,TECHM,TITAN,UCOBANK,ULTRACEMCO,UNIONBANK,UNITECH,UPL,MCDOWELL-N,VOLTAS,YESBANK,ZEEL
0.003957055,0.014527035,-0.008160498,0.02084625,0.006830926,-0.042521679,0.053567408,0.291504941,-0.005987278,0.004689925,-0.002499544,0.020133286,-0.007240044,0.047210103,-0.056038218,0.310567111,-0.036031334,0.096010204,0.03031496,0.057434815,-0.0628872,0.046957689,-0.017801906,0.101762925,-0.027597032,0.03065664,0.040419627,-0.150449787,0.024276588,-0.02671685,0.060309051,-0.011725736,0.026021113,0.015555855,0.260191911,-0.203979494,-0.005585483,0.074602777,-0.019534985,0.005239953,0.004772751,-0.014868357,0.100679487,0.057080258,0.071705915,-0.280947925,-0.009166851,-0.02641164,0.008195158,-0.032456699,0.018408946,0.026014544,0.121963676,-0.02495624,0.002042934,0.001962752,0.008575135,0.029403944,0.011349932,0.006065486,-0.000810763,0.064164709,0.015284479,0.203255389,-0.00500649,-0.001622461,0.020792382,-0.078134144,0.029440428,0.008899698,0.031453526,-0.056879968,0.027080319,-0.115944137,-0.500394494,0.026327648,0.031592716,0.005932877,0.004753987,0.042318338,-0.011520693,-0.020872893,0.014137676,-0.033616175,0.016612772,0.002819212,-0.124507452,0.087075345,0.111893981,0.228584467,0.022983685,-0.04881578,-0.014267773,0.023418674,0.141332939,-0.214914554,0.000980451,0.006642077,-0.025226645,-0.004940161,0.034241428,-0.001312783,0.021065566,0.001081741,-0.04653776,0.009238091,0.009126796,0.048684609,0.029673744,-0.016384254,-0.104923796,0.019393481,0.002812548,0.02299172,-0.056628735,-0.029097354,0.0235079,0.032597524
-0.00620937,0.016101468,0.001617145,0.017678038,0.041368081,-0.104116441,-0.014343014,-0.018735289,-0.053038736,-0.003911809,-0.020449312,-0.001079817,-0.003075847,0.053758555,0.036381423,-0.163459103,-0.366803527,-0.127246085,-0.004264155,0.078471295,0.035166617,-0.037957614,0.031460581,0.071847322,0.044399942,-0.010993803,-0.005388181,-0.056977614,-0.032431787,0.062229692,0.065647172,0.023556888,0.066559465,0.005352481,0.308630145,0.256690299,0.005429337,0.038670441,0.021468882,-0.003004011,0.001168991,0.070835438,0.065540166,0.031345074,-0.035781016,0.104253276,0.0173757,0.021942953,0.049330582,0.067396297,-0.021356661,0.094457851,0.071931414,0.014281775,-0.001516687,0.00839152,0.032713715,-0.008413818,-0.018072284,0.03489592,0.010177908,-0.087172392,-0.004080565,0.168269962,-0.044119436,0.005858489,0.020200104,-0.066602861,0.00461894,0.050603107,-0.017643551,0.045384081,0.056821943,0.059500805,0.0008797,0.039748886,0.060140089,-0.014357685,0.034063783,-0.464977231,-0.080756255,0.001730454,-0.011103203,-0.014829908,-0.002878387,-0.090202736,0.156164897,0.04753156,-0.018039607,0.008816575,9.37E-05,-0.027228357,-0.00453909,-0.073232667,-0.085506559,-0.035805142,0.003891575,0.02277094,-0.006872387,-0.014069079,0.021032581,0.031999452,0.306757122,-0.003701887,-0.011578027,0.008683301,0.066075377,0.195216917,-0.008454776,-0.004571672,-0.218514131,-0.022209288,0.010960434,0.012415625,0.17449982,0.037774771,-0.047038168,-0.001855686
0.006289509,-0.000530571,-0.004921256,-0.087295938,0.015824418,0.010348739,0.00052803,0.053400371,-0.000813563,-0.011659111,0.007089334,-0.006443389,-0.005245019,-0.018616396,0.04249505,0.211538345,-0.309561243,0.178654417,-0.063177006,-0.067288659,-0.062251156,-0.007376021,-0.117662308,0.004617134,-0.036388916,-0.082751282,0.007798269,0.112211322,-0.066791207,0.0302926,0.065482678,0.015661292,-0.124592064,-0.00696314,-0.085788275,0.420875481,-0.024041353,0.133059986,-0.029437159,0.006143049,-0.054086363,-0.104607503,0.060577174,0.017534101,0.011876277,0.048627183,-0.007842272,0.020431143,-0.25001924,-0.08239484,-0.09837541,0.00793702,0.151266808,0.018883557,-0.002113523,0.011846283,-0.000346886,-0.007450369,0.032009885,-0.038115474,0.001423403,-0.173914296,0.040984529,-0.142633508,-0.07570341,0.013748241,0.004486011,-0.078943297,0.046452461,-0.036671398,-0.074433364,0.059567692,-0.009238954,-0.017672172,0.180769051,-0.082234581,-0.038795513,-0.02579843,-0.042491501,0.028590664,-0.07400372,-0.0067676,-0.02994088,-0.045397782,-0.000520859,-0.064418509,-0.164309057,0.066186123,0.296721498,0.150549355,0.05872293,-0.056576985,-0.000611473,0.01122004,0.172517733,-0.14155212,0.003042245,0.043693571,0.037745085,0.006868004,-0.076407519,-0.031554283,-0.021057937,8.55E-05,0.073864688,0.011465185,0.05240292,-0.19052034,0.052605523,0.007672877,0.123740232,0.062905683,-0.027426906,-0.01231609,-0.028262707,-0.003255555,-0.006891621,-0.000350393
-0.013396139,-0.001883685,-0.0183504,-0.014407687,-0.015518804,-0.051143694,-0.007811287,-0.093069673,-0.001503645,0.00163624,0.008010723,0.017096079,-0.004015009,0.061117853,0.003466504,0.308847082,-0.252035729,-0.023334291,-0.030110052,0.201062177,-0.015542161,0.003350963,0.04870643,0.044331069,-0.074771314,-0.012800717,-0.000973869,-0.148262941,-0.043923798,-0.07550492,0.039458587,-0.052139884,-0.064250359,0.015719179,0.055859311,-0.425144457,0.008513172,0.000524317,-0.036865926,-0.006901524,0.050062293,-0.013113,0.140342614,0.071689683,0.060899976,0.283713271,0.023118384,-0.022257384,0.059009353,-0.004417074,-0.099293515,-0.015983952,0.069057039,-0.039169085,-0.004807644,0.000664374,0.040577272,0.007784875,0.002683967,-0.026181051,-0.021321796,-0.040810255,0.026712937,0.258807756,-0.109715221,-0.019409337,-0.014515383,-0.064225083,0.015721359,-0.040513145,-0.012515725,-0.016699687,-0.024165509,-0.101700255,0.308557674,0.020840393,-0.249032462,-0.008607696,-0.027948242,-0.013418203,0.008907287,-0.015483581,-0.01796386,0.009500151,0.000226985,-0.068093151,-0.123086831,0.000537857,-0.181276702,-0.120162517,0.00716809,-0.018484331,-0.025894315,-0.071908063,0.010317798,0.113982087,-0.040154819,0.006600505,-0.001672202,-0.000812965,-0.035594685,0.076694341,-0.001834154,0.023959695,0.007527106,-4.72E-05,-0.069491966,-0.168273278,0.065364864,0.004275544,0.12018983,0.024988799,-0.002616385,-0.031566189,0.068965344,-0.01175052,0.015138376,0.000319517
0.045045249,0.012246937,0.003662972,-0.079429421,0.042129847,0.140248194,0.008705284,0.247714361,0.011370047,-0.01030204,-0.001837851,-0.014480221,-0.004004907,0.02963244,0.012973385,-0.331849734,-0.14780256,-0.035799658,0.136335496,0.119490564,0.03139605,-0.028105897,0.005536428,0.155089272,0.010448128,-0.010640175,-0.008846781,0.103362978,0.025221166,-0.023005513,-0.036028264,0.009336804,0.079003669,-0.027221072,-0.248271066,-0.177036558,-0.012803831,0.029667352,-0.07632022,0.009688915,0.001655995,-0.028958739,-0.041508094,-0.005888441,0.075807319,0.217006812,0.017291886,0.056706846,-0.045634005,-0.000450217,0.011467522,-0.021247287,0.046770407,0.023477881,-0.018644763,0.009036714,-0.014869285,0.027285937,0.035129104,0.010753877,0.025774451,-0.074304322,-0.006858547,0.04726302,-0.08030181,0.008348383,-0.006873693,-0.009967952,-0.010570299,0.074408555,-0.046361812,0.022151691,0.007354037,-0.011062683,-0.30455183,0.009886259,0.045999592,0.005100981,-0.004166373,0.200886744,-0.046165575,0.029861353,0.000945042,-0.035001317,0.005356522,-0.06837351,0.094075644,0.075746746,0.177206282,-0.084300701,0.02458477,-0.067080516,-0.041267618,-0.083458149,-0.061200082,0.115803036,0.018303087,0.048376715,0.01720295,0.017459001,0.052521033,0.14823018,0.084717684,-0.04265575,0.087181817,-0.006610776,0.203698852,-0.365775324,-0.000115288,0.012475028,-0.066862299,0.000601739,0.006538721,-0.017220965,0.213781399,-0.019251199,-0.050643263,-0.045751052
-0.012484619,-0.045740529,0.02097366,-0.14004816,0.095339268,-0.095408519,-0.026623204,0.026384314,-0.024984505,-0.024240114,-0.00956792,-0.004008586,0.001091333,-0.027971257,-0.057428813,0.015882694,0.044078082,0.043298131,0.03865446,-0.160912693,-0.089501848,-0.049225808,-0.188206656,-0.103685319,-0.11766638,-0.0884465,0.059382522,-0.06742594,-0.052636739,0.03687801,0.224386764,-0.05295233,-0.071212046,-0.003459054,0.076692037,0.022403372,-0.05561003,-0.081849751,-0.058086826,-0.001301267,-0.012215713,0.080443132,0.045092528,0.012783132,-0.04095177,0.212018068,-0.009804737,-0.017557991,-0.281509329,-0.005339163,0.014974256,0.023701277,-0.170628259,-0.032543272,0.009804727,-0.021356987,-0.00490737,-0.029724436,-0.034099767,-0.019979734,-0.020575915,-0.132895645,0.012330418,-0.036568815,-0.192404795,0.026545541,0.00855439,0.261580765,-0.010705832,-0.000578213,0.050763024,-0.103405561,-0.01527222,-0.041863608,-0.268081734,0.043107948,-0.023682155,-0.024582537,-0.082790888,-0.005048208,-0.046649318,-0.036429591,-0.032988557,-0.055859018,-0.002439792,-0.024084532,-0.231548647,-0.104834845,-0.084389661,0.011648951,-0.03712199,-0.046701833,0.137251185,-0.135569971,-0.112966871,0.356330108,0.005426993,-0.037161405,-0.050440304,-0.023938186,-0.038874635,-0.194542129,-0.004864748,-0.022228968,-0.018737528,7.02E-05,-0.014793457,0.128224185,-0.070718702,-0.03832415,-0.068488018,0.04587604,-0.019170774,-0.054151017,0.084608494,-0.087095589,0.083661197,0.023270207
0.011933109,-0.018053571,0.026873367,-0.026875551,0.064865486,0.326837558,0.011167926,0.293201836,0.023265813,0.018510341,-0.00013698,0.000443401,0.00511323,-0.015982597,-0.04810553,-0.107018867,-0.151828567,0.033078455,0.024449148,0.095878616,-0.020353008,-0.039898247,-0.000710844,-0.03905722,-0.080958703,0.035436957,0.003890694,0.045898503,0.076121524,-0.032327434,-0.104018856,-0.015409833,-0.049973878,-0.012032216,0.072144067,0.053732204,0.022660751,-0.007123693,-0.057812588,-0.000293974,0.01061491,-0.237339344,-0.062273958,-0.012274384,0.214903315,-0.099362876,0.031210202,-0.015599637,-0.073721247,0.026728423,0.050584897,-0.106732209,-0.202615377,0.009911292,-0.001647401,0.001318196,-0.015476193,0.008993758,0.04111147,-0.066208399,-0.010562434,0.033477052,0.02594426,0.121068935,0.035508379,0.000600921,0.017435274,0.024740533,-0.007914263,0.086819928,0.016134542,-0.05951512,-0.021389571,-0.059175687,0.089917217,-0.048661982,0.120325574,0.018518475,-0.036753535,-0.171889352,-6.21E-05,0.005623838,0.014277783,-0.013004672,0.0011982,0.103657773,0.081424426,-0.006486588,-0.283958321,0.09712021,0.039518991,-0.003747848,0.04276699,-0.198128196,0.14589177,0.03148746,0.033945998,-0.000400672,-0.065515489,0.012290559,0.031655156,-0.121520616,-0.11015134,0.01508246,0.048906321,-0.006428357,0.092092362,0.161699976,0.034768079,-0.010542893,0.416633785,0.007031489,-0.018960788,-0.005840123,0.084228351,-0.019448768,0.05959054,-0.021094973
-0.021965535,-0.003773713,-0.051802115,0.066617872,-0.060041287,0.006214416,0.007914965,-0.042880296,0.034941482,-0.027976597,0.025561559,-0.009902443,0.011784933,0.047984623,0.103141532,0.099775441,-0.138910019,0.046933869,-0.007730311,0.128491715,0.061726977,0.082799485,0.099688144,-0.000240403,-0.005665486,-0.014604229,-0.064042048,0.019148329,0.040282211,-0.05554182,0.223259303,0.073558251,-0.131740998,0.00391891,-0.242129362,0.177134859,0.020993154,-0.005293755,0.017171701,-0.007400636,-7.63E-05,0.188023036,-0.04004894,-0.071529857,0.040654867,0.003256131,0.01752752,0.003493255,0.143608134,0.00234005,-0.12522919,-0.092421316,-0.201470095,0.020965763,0.00911932,0.030500184,-0.012603595,0.016244033,0.013616897,-0.019786656,-0.032286386,0.011167191,0.006328321,-0.004119805,-0.184215676,-0.011665541,0.027572682,-0.135632926,0.039336255,-0.079865999,-0.032812768,0.09400767,-0.012329336,0.029051296,-0.17104275,-0.086206774,0.083805117,-0.023971024,-0.00820343,0.140244768,-0.038334016,0.032205303,0.000213077,0.089062414,-0.000653368,-0.051427572,0.07671275,0.022009085,-0.453006345,0.272856527,0.050737415,0.080272956,-0.091408684,0.082884129,0.061305486,0.039705982,-0.023382242,-0.033928927,0.073560497,-0.014708453,-0.019642683,-0.14085747,-0.115758862,0.017380549,0.03778171,0.001727923,-0.021277967,-0.038708105,0.050186579,0.04188428,-0.231558631,0.033576787,0.012334255,-0.007868533,0.080325516,0.10496197,-0.082745476,-0.05798236
0.023616207,-0.005805968,0.001551241,-0.02554287,0.035585435,-0.038305693,0.005556393,0.076978605,0.027726254,0.010067339,-0.002720696,0.022439119,0.004247597,-0.065590615,-0.005338777,-0.00225465,-0.024684526,0.054915078,0.070113342,-0.063477558,-0.007949674,-0.023277716,-0.146064995,0.038607608,0.049868023,-0.102215751,0.054646099,0.082973296,0.040474331,0.115533889,0.069405318,0.046356928,0.071334295,-0.000287524,0.163163157,0.150892459,0.036003699,0.115773236,-0.04683014,-0.005813211,0.065600521,0.06179998,-0.007665061,0.054449662,0.044169366,-0.052348012,-0.014235805,-0.003790108,-0.06866615,0.178748141,0.056691797,0.147627002,0.138750662,0.034136064,0.019290148,-0.01015847,0.000222831,-0.00225417,0.001612209,0.077128005,0.046526519,0.072755159,0.029412011,-0.078293929,0.161196925,0.018433237,0.025992876,0.132717972,0.072758972,0.006619084,0.079845265,-0.030821234,-0.032734826,-0.157855016,0.064996085,-0.118774073,-0.28216145,0.015082711,-0.062402168,0.149709121,0.101549605,-0.015814864,0.027463413,0.029908218,-0.004603656,0.237854179,0.131482365,0.035540385,-0.328716972,0.038063195,0.031770248,0.034524167,-0.013828993,-0.30391221,-0.211926835,-0.127674961,-0.062470551,0.025064066,-0.055262032,0.025957569,0.127548416,0.132751081,-0.051966107,0.033630943,0.035390167,0.025396381,-0.073897824,-0.251578338,0.04532374,0.009047147,-0.161100285,0.031170619,0.025108649,0.039591717,-0.027959074,0.022491048,0.054366582,0.020547895
-0.0159366,-0.006785834,-0.014673684,0.049769104,0.0511398,0.002975088,-0.004037138,0.137574927,0.031639731,0.021050168,-0.002761732,-0.005361498,-0.00436945,0.047825092,0.035909676,0.031341535,0.076226836,-0.02313671,0.170476636,-0.238566407,0.006375585,-0.008324812,0.062631675,0.057684642,-0.039356224,-0.112279174,0.030315124,0.145537529,-0.025212292,0.009518353,0.198592215,0.130177683,-0.048079765,0.008284003,-0.15407765,-0.090621243,0.005075395,0.113788955,-0.11693589,-0.015643425,-0.005626225,-0.124662618,0.081163625,-0.020858578,0.209432446,0.14577338,-0.027035311,0.022342917,0.102381167,0.020751344,0.000857361,-0.088911026,0.100448555,0.016505058,0.005559506,0.021565875,0.022180192,-6.33E-05,0.015445883,0.046653188,0.031645739,-0.116483713,0.054025872,-0.120410288,0.324888654,0.001922663,0.026401686,-0.033693,0.044413413,-0.036190856,0.03591813,-0.033446229,-0.041249041,-0.094286944,-0.016886882,0.05594698,0.032344012,-0.042574884,0.005128933,-0.04499661,-0.004801063,-0.00080952,-0.036973203,0.049774994,-0.011026062,-0.24493234,-0.171410259,0.003776322,-0.192127685,0.027006184,0.021341307,0.021446043,-0.040905252,0.1818444,-0.224251876,-0.082367633,-0.008865482,-0.00057914,0.10761024,0.0322297,0.0060874,0.038191586,0.328136165,-0.007981283,0.058918212,-0.004299237,0.017426995,0.203474852,0.045730206,0.050702793,0.133932981,0.031500294,0.004813716,-0.000469362,-0.106000041,0.050591037,0.027623468,0.023536417
0.004210065,0.019795939,-0.038812665,0.029916229,-0.136638161,-0.126926404,-0.013704872,0.081747329,-0.00270081,0.022430841,-0.006678565,-0.010555867,-0.009950174,-0.051545956,0.013330132,-0.044687604,-0.260825931,0.207025372,-0.035925603,-0.139600526,-0.177261723,-0.034624992,-0.005692291,0.002251909,0.092843656,0.006548782,-0.146495009,0.064484489,-0.017155203,0.023397134,-0.207348046,-0.01153966,-0.000594471,-0.004021949,-0.14129471,0.02754556,-0.006251386,0.08586036,0.057549019,-0.014770506,-0.023707984,0.006656555,-0.103778981,-0.024841021,-0.042950518,0.204168455,-0.056589781,-0.03825561,0.010315491,0.060830656,-0.100754549,0.005280157,0.230825562,0.032863393,-0.006369723,-0.010487978,0.012280162,0.011091805,-0.004031461,-0.001782378,0.002114756,0.082176359,0.021121979,0.10271015,-0.119552126,-0.007349466,-0.015590489,-0.209890287,0.020616357,-0.034683157,-0.021631545,0.013912179,0.023934724,0.042880584,-0.241425816,-0.050485714,-0.036819474,-0.010080249,0.020544362,0.069780189,0.067143681,0.034527266,0.02162487,0.014398768,-0.02189172,0.218721411,0.016151741,-0.01583237,-0.028245791,-0.16390531,-0.02658991,-0.004952232,-0.100240035,0.02120394,-0.235553252,0.041674005,-0.056551228,0.038898112,-0.00707185,0.032241472,-0.01034515,-0.003270081,-0.173122097,-0.023635299,-0.127516398,-0.010759831,-0.178330506,0.339685399,-0.04378255,8.79E-05,0.191671908,-0.012972079,-0.007627387,0.017094712,-0.059796966,0.012865275,0.052518312,0.03190887
0.008189522,-0.01168805,0.014303159,0.05791717,0.106638235,0.11767917,-0.000381602,0.045704735,-0.006991912,0.0127528,-0.003300738,-0.004334699,0.008728416,-0.024735142,-0.105327046,0.220756522,-0.116760939,0.037138097,0.057040555,-0.089524345,0.014381054,-0.07358909,0.118779682,0.062087415,-0.052795923,-0.017532045,0.059545714,0.0219308,0.019964401,0.013355548,-0.184428117,-0.005529778,-0.003559604,0.017241588,0.175997761,0.195222834,-0.022043611,0.040625004,0.030903806,0.016856396,-0.020061593,0.075211439,0.083257128,-0.041160187,0.274892272,0.096404356,0.023094408,-0.070167668,0.173082081,-0.081908395,0.053248146,-0.125775392,-0.376781324,-0.045269346,-0.005009339,-0.003291261,0.028605174,-0.006735164,0.001113138,-0.007111793,-0.018265794,-0.065921548,0.018543256,-0.080631071,-0.063878112,-0.016687756,2.22E-05,-0.050568249,-0.028470777,0.080659098,0.069998435,-0.052413681,-0.021425226,-0.091072898,0.029364269,0.12092842,0.185592757,0.020349502,0.092458433,0.095479374,-0.059553999,-0.010147916,-0.019321481,0.101166457,0.014290953,0.173791625,-0.098475086,-0.022528873,0.147895465,-0.224629718,0.000807567,0.093368855,-0.096932405,0.092733206,-0.164454566,0.015950546,0.036190999,-0.037337172,-0.071787298,0.00361663,0.076126997,0.165007442,-0.020474665,0.012530912,0.061824592,-0.007287772,-0.209264103,-0.088071023,-0.021056297,0.012513276,-0.176012731,-0.020035996,-0.010679419,0.052317567,0.033669205,-0.052277552,0.107315235,-0.003390843
-0.035030657,-0.016069394,-0.004976542,0.058285603,0.012175528,-0.182311245,-0.005560876,0.419054652,-0.003831534,0.004133012,-0.014920841,0.008325222,-0.000310091,-0.02207414,0.057923388,-0.191015232,0.027469508,-0.088590982,-0.075881397,-0.096888745,0.042227278,0.034681704,-0.000354677,0.015994133,-0.048321937,0.077721741,0.078718931,-0.278320207,-0.031675284,-0.02579737,-0.214171237,-0.021824423,-0.022669879,0.006135243,0.140716202,0.231788948,0.002938819,-0.19302678,0.010727,0.010350555,0.029304422,0.036096654,0.154892715,-0.015912051,0.019501605,0.039921205,-0.027655938,0.054549986,0.02701535,-0.03689014,-0.067533206,0.023084794,-0.059388206,-0.05323876,-0.053341496,-0.009943017,0.010969407,0.024714856,0.015897858,-0.013048948,-0.030857002,0.054485059,-0.031018205,-0.036002833,0.044508595,-0.029425238,-0.008400135,-0.01389891,-0.010131091,-0.151180742,-0.068321783,0.030210808,-0.016153685,-0.085995733,0.002008283,0.023614223,-0.346782344,-0.009963071,0.044948825,0.032088412,-0.052568889,-0.020331697,0.045074506,0.016357297,-0.013305827,-0.12316223,-0.002403583,0.040653775,-0.088919246,-0.024330393,-0.017138009,0.010566267,-0.040010873,0.284799907,0.042817982,0.148039979,-0.02663482,-0.004455068,0.222835296,-0.031289332,0.070561045,-0.002365309,-0.118090184,0.016667084,0.047975829,-0.0067012,0.062123253,-0.095179841,-0.035578911,-0.019484632,0.08571627,-0.073152411,0.020234057,-0.007902265,-0.064855298,0.010514823,-0.055502748,0.041156142
0.014433698,0.008805489,-0.012687405,0.223354127,-0.030820388,0.071518037,0.036932051,0.041868825,-0.024708809,0.021642178,0.020426546,-0.006517512,-0.00857771,-0.00933903,0.004420848,-0.293284711,-0.08780804,0.229252754,-0.031626507,-0.376512512,-0.098636782,0.11495101,0.068785214,-0.014303773,0.118087175,-0.145535365,-0.027280385,0.004361757,0.020470052,-0.00772194,0.18788304,0.04681983,-0.042860736,0.019473347,0.207528647,-0.127991952,-0.005940905,0.145656605,0.090866998,-0.008464805,-0.051690684,0.056201001,0.058907663,-0.09061869,-0.046203309,0.014201255,-0.060457053,0.003255146,0.23607519,-0.052520252,-0.007486234,-0.062616561,-0.055027399,-0.010997221,-0.028181663,0.001390894,-0.026648907,-0.009377777,-0.006849943,0.009042125,0.024392181,0.14616624,-0.051374566,-0.009906584,-0.073531968,0.004195208,0.019338505,-0.026192284,0.053481042,-0.163706729,0.031710331,-0.103771261,0.025639835,-0.002113388,0.087619752,-0.053672985,0.04315959,-0.015346713,0.065556847,0.03638289,0.052143276,-0.02423688,0.003414755,-0.025699926,0.010026007,-0.089455453,-0.020403243,0.032249806,0.059983591,-0.066674269,-0.027378996,-0.041733873,0.013292212,-0.185870046,0.268375372,0.076859926,0.025526411,-0.071978497,-0.038232415,-0.004749136,0.022242439,-0.170611881,0.114880129,0.001911827,-0.096870812,-0.003012153,-0.13428221,-0.193106787,-0.002651228,-0.008859861,0.048068726,0.09418504,0.000644448,0.058154775,0.001632021,-0.020100888,-0.085220195,0.021071794
0.015195732,-0.028897163,-0.048721629,0.044454596,-0.082878251,-0.029869207,0.011895738,0.169064511,-0.040533437,-0.00480793,0.015992081,-0.036948908,-0.000415164,-0.019456052,0.016162175,0.268141198,0.169085874,-0.173415597,0.013474212,-0.180029835,-0.09362674,-0.058973965,0.086812924,-0.099626299,-0.075898238,0.029385436,-0.112791265,0.128120276,0.002735092,-0.109496904,-0.306739111,-0.021695799,0.134489756,-0.037192267,0.140283807,0.069896417,-0.089813389,-0.009844475,-0.123645315,-0.018081996,0.013681616,0.022332043,0.045311326,-0.040569516,-0.168268318,0.053803858,0.009637028,-0.028833314,0.015967549,-0.056440363,0.03086281,-0.126693118,0.183464845,0.029528655,0.010497727,0.008409203,-0.018489399,-0.019042219,0.007655677,0.037040994,-0.008391849,-0.160428247,0.024632567,0.027263863,-0.035905129,0.008918105,-0.002760578,-0.147742412,-0.018557419,0.090877149,-0.055890038,0.068668373,-0.007682248,0.046985394,0.006877094,-0.003773791,0.175249676,-0.009112095,-0.038329237,0.035312694,0.030708855,0.004476803,-0.067408208,-0.01728771,-0.02195133,-0.24203079,0.210722645,-0.023626334,-0.15477414,0.001509231,-0.003184358,-0.036795732,0.016575155,-0.190264393,-0.077601591,0.06436511,-0.001340538,-0.02344525,-0.100408008,0.04414109,-0.105914807,-0.279369885,0.044733077,-0.031285953,-0.029270966,-0.020217946,-0.001138362,-0.231008992,-0.004885253,0.00022353,-0.042607484,-0.06488655,0.008870294,-0.027324868,-0.046738787,-0.015903942,0.064091589,0.007515359
0.01139574,0.007997783,0.026999483,0.081549641,0.036150522,-0.057267213,-0.010173864,-0.124128703,-0.000497386,-0.021162827,-0.01689564,-0.020372801,-0.007085207,0.091703781,0.060843931,0.035089429,0.002593643,-0.10248423,-0.060755015,-0.082509129,0.040302047,0.023788592,0.131944883,0.069810379,-0.026547905,0.146973129,0.003801749,-0.088805759,-0.11620491,0.01523981,-0.104219731,-0.022306465,0.014538702,0.013692746,-0.115639866,0.07788032,0.026931362,-0.092278824,0.03932179,0.001575766,-0.008919687,-0.008717897,0.0751563,-0.027407779,0.074576858,-0.013870676,-0.009809883,0.03633749,0.08152663,-0.151113751,0.108333613,-0.068965412,0.185065044,-0.029942312,-0.018125844,-0.003104139,0.002969704,0.028203684,-0.031226804,0.008762668,0.001289581,0.248815242,-0.011018913,-0.118625942,-0.247279738,-0.034301303,-0.027283568,0.148892832,0.006309261,0.049019714,-0.09903504,0.07083489,-5.46E-05,-0.032576429,-0.034996906,0.004022302,0.132083245,0.001798883,0.127163237,-0.001392587,-0.093390334,0.002667713,0.057393645,-0.052969133,-0.000461802,0.268972099,-0.236132124,-0.050078909,-0.121196095,0.183504269,-0.010093194,-0.097059527,0.119348034,-0.235600243,-0.099377334,-0.04433538,-0.01866526,0.05039764,0.270531906,-0.018039762,0.099264682,0.025030755,0.274454921,-0.019177486,-0.058951326,0.004922242,0.040162678,-0.119211314,-0.0145222,-0.021605271,0.167343945,-0.089579541,-0.014630371,0.016338137,0.04459341,-0.034715677,0.069652,0.052479241
